restaurant_id|name|rank|address|phone|avg_price|url
d1426165|Ristorante Greco Esperides|3.5|Via Giovanni Lulli 28/B angolo Via Porpora, 20131 Milano Italia|+390226143634|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d1426165-Reviews-Ristorante_Greco_Esperides-Milan_Lombardy.html
d3632805|Swiss Corner|3.5|Via Palestro, 2, 20125 Milano Italia|+390276390698|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d3632805-Reviews-Swiss_Corner-Milan_Lombardy.html
d4432695|Mamma Farina|3.5|Via Dei Valtorta 44, 20127 Milano Italia|+390243129037|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d4432695-Reviews-Mamma_Farina_Valtorta-Milan_Lombardy.html
d13592731|Pizzeria Assaje|3.5|Via Raffaello Sanzio 14, 20149 Milano Italia|+390243982700|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d13592731-Reviews-Pizzeria_Assaje_Sanzio-Milan_Lombardy.html
d809320|Osteria Dal Verme|3.5|Via Jacopo Dal Verme 14, 20159 Milano Italia|+390266802223|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d809320-Reviews-Osteria_Dal_Verme-Milan_Lombardy.html
d4011028|Ristorante SottoSopra|3.5|Viale Piero E Alberto Pirelli 16 Milano Bicocca, 20126 Milano Italia|+39026473909|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d4011028-Reviews-Ristorante_SottoSopra-Milan_Lombardy.html
d24107900|Succulenta|5.0|Piazza Vi Febbraio 16, 20145 Milano Italia|+393291292925|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d24107900-Reviews-Succulenta-Milan_Lombardy.html
d1999901|Giacomo Arengario|3.5|Via Guglielmo Marconi 1, 20123 Milano Italia|+390272093814|€€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d1999901-Reviews-Giacomo_Arengario-Milan_Lombardy.html
d7056658|Panino Giusto San Babila|3.5|Via Borgogna 5, 20122 Milano Italia|+390225061005|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d7056658-Reviews-Panino_Giusto_San_Babila-Milan_Lombardy.html
d20863900|Lato Mare Milano|5.0|Via Caminadella 2, 20123 Milano Italia|+390236744701|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d20863900-Reviews-Lato_Mare_Milano-Milan_Lombardy.html
d1994673|Trattoria A Casa Mia|3.5|Via Privata Alberico da Barbiano, 5/9, 20161 Milano Italia|+390266221027|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d1994673-Reviews-Trattoria_A_Casa_Mia-Milan_Lombardy.html
d3820650|Buona Forchetta|3.5|Via Casale 5, 20144 Milano Italia|+390236550838|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d3820650-Reviews-Buona_Forchetta-Milan_Lombardy.html
d1199182|I Capatosta Navigli|3.5|Alzaia Alzaia Naviglio Grande, 56, 20144 Milano Italia|+390289415910|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d1199182-Reviews-I_Capatosta_Milano-Milan_Lombardy.html
d17389109|Fun Food United Nations|5.0|Via Edmondo de Amicis 35, 20123 Milano Italia|+390236553987|€|https://www.tripadvisor.it/Restaurant_Review-g187849-d17389109-Reviews-Fun_Food_United_Nations-Milan_Lombardy.html
d8091763|Potafiori|3.5|Via Salasco 17, 20136 Milano Italia|+390287065930|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d8091763-Reviews-Potafiori-Milan_Lombardy.html
d1090157|L'Uccellina|3.5|Corso Magenta 96, 20123 Milano Italia|+390248005531|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d1090157-Reviews-L_Uccellina-Milan_Lombardy.html
d7963942|Terrazza Triennale|3.5|Via Emilio Alemagna 6 La Triennale di Milano, 20121 Milano Italia|+390236644340|€€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d7963942-Reviews-Terrazza_Triennale-Milan_Lombardy.html
d2248793|Trattoria Madonnina|3.5|Via Gentilino 6, 20136 Milano Italia|+390289409089|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d2248793-Reviews-Trattoria_Madonnina-Milan_Lombardy.html
d808801|Osteria dei Vecchi Sapori|3.5|Via Carmagnola 3, 20159 Milano Italia|+39026686148|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d808801-Reviews-Osteria_dei_Vecchi_Sapori-Milan_Lombardy.html
d1945444|Ristorante Osso Macelleria e Fornelli|3.5|Corso Lodi 26 Angolo Via Passo Buole, 20135 Milano Italia|+390239521800|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d1945444-Reviews-Ristorante_Osso_Macelleria_e_Fornelli-Milan_Lombardy.html
d3974615|Il Marinaio|3.5|Via Vincenzo Civerchio 9, 20159 Milano Italia|+39026884985|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d3974615-Reviews-Il_Marinaio-Milan_Lombardy.html
d8020083|All American Diner|3.5|Via Giovanni Battista Cassinis, 33, 20139 Milano Italia|+393473729418|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d8020083-Reviews-All_American_Diner-Milan_Lombardy.html
d813379|Bussarakham|3.5|Via Valenza 13, 20144 Milano Italia|+390289422415|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d813379-Reviews-Bussarakham-Milan_Lombardy.html
d19087953|La Farcita|5.0|Viale Abruzzi 25, 20131 Milano Italia|+390236746810|€|https://www.tripadvisor.it/Restaurant_Review-g187849-d19087953-Reviews-La_Farcita-Milan_Lombardy.html
d6353487|Donna Titina|3.5|Via Principe Eugenio, 15, 20155 Milano Italia|+39023494239|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d6353487-Reviews-Donna_Titina-Milan_Lombardy.html
d12113433|Soulgreen|3.5|Piazzale Principessa Clotilde Angolo Via Amerigo Vespucci, 20124 Milano Italia|+390262695162|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d12113433-Reviews-Soulgreen-Milan_Lombardy.html
d1847714|Giacomo Bistrot|3.5|Via Pasquale Sottocorno 6, 20129 Milano Italia|+390276022653|€€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d1847714-Reviews-Giacomo_Bistrot-Milan_Lombardy.html
d2346988|Kanji|3.5|Via Fabio Filzi 10, 20124 Milano Italia|+390266703543|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d2346988-Reviews-Kanji-Milan_Lombardy.html
d23576742|Panattonin|5.0|Via Mosè Bianchi, 101, 20149 Milano Italia|+390225138414|€|https://www.tripadvisor.it/Restaurant_Review-g187849-d23576742-Reviews-Panattonin-Milan_Lombardy.html
d21004293|CARNE - Diversamente macellai|5.0|Viale Bligny 18, 20136 Milano Italia|+393288324028|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d21004293-Reviews-CARNE_Diversamente_macellai-Milan_Lombardy.html
d4508844|Macelleria Equina Bianchi|5.0|Via Sant'Ampellio 16, 20141 Milano Italia|+390289504900|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d4508844-Reviews-Macelleria_Equina_Bianchi-Milan_Lombardy.html
d7272045|BIOit|3.5|Via Confalonieri 8 Sotto le Torri Del Bosco Verticale, 20124 Milano Italia|+390236798430|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d7272045-Reviews-BIOit-Milan_Lombardy.html
d1541359|Casa Lucia|3.5|Via Carlo Ravizza 2, 20149 Milano Italia|+39024986691|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d1541359-Reviews-Casa_Lucia-Milan_Lombardy.html
d12547370|El Carnicero Garibaldi|3.5|Corso Garibaldi 108, 20143 Milano Italia|+390287222106|€€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d12547370-Reviews-El_Carnicero_Garibaldi-Milan_Lombardy.html
d10218451|Ono Sushi Experience|3.5|Via Felice Casati 8, 20124 Milano Italia|+390236599133|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d10218451-Reviews-Ono_Sushi_Experience-Milan_Lombardy.html
d3707818|' A Storia Ristorante|3.5|Viale Monte Nero 55, 20135 Milano Italia|+390287246635|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d3707818-Reviews-A_Storia_Ristorante-Milan_Lombardy.html
d797618|Osteria Borsieri|3.5|Via Giovanni Battista Sammartini, 43, 20125 Milano Italia|+39026070800|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d797618-Reviews-Osteria_Borsieri-Milan_Lombardy.html
d10417586|Pizzeria Starita Milano|3.5|Via Gherardini, 1 Angolo Corso Sempione, 20145 Milano Italia|+390233602532|€|https://www.tripadvisor.it/Restaurant_Review-g187849-d10417586-Reviews-Pizzeria_Starita_Milano-Milan_Lombardy.html
d17660381|Off The Poke|5.0|Via Fatebenefratelli 36 Angolo piazza Cavour, 20121 Milano Italia|+390223053063|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d17660381-Reviews-Off_The_Poke-Milan_Lombardy.html
d17378908|Fonderie Marco Milano|5.0|Via Piero della Francesca 19, 20154 Milano Italia|+393331306767|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d17378908-Reviews-Fonderie_Marco_Milano-Milan_Lombardy.html
d1065415|Antica Trattoria della Pesa|3.5|Viale Pasubio, 10, 20154 Milano Italia|+39026555741|€€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d1065415-Reviews-Antica_Trattoria_della_Pesa-Milan_Lombardy.html
d941831|BhangraBar|3.5|Corso Sempione 1 Arco Della Pace, 20145 Milano Italia|+390234934469|€|https://www.tripadvisor.it/Restaurant_Review-g187849-d941831-Reviews-BhangraBar-Milan_Lombardy.html
d2483341|Santeria Paladini 8|3.5|Via Ettore Paladini 8, 20133 Milano Italia|+390236798121|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d2483341-Reviews-Santeria_Paladini_8-Milan_Lombardy.html
d1097521|Pizzeria Spontini|3.5|Via Gaspare Spontini, 4, 20129 Milano Italia|+39022047444|€|https://www.tripadvisor.it/Restaurant_Review-g187849-d1097521-Reviews-Pizzeria_Spontini-Milan_Lombardy.html
d1077833|Trattoria Trinacria|3.5|Via Savona 57, 20144 Milano Italia|+39024238250|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d1077833-Reviews-Trattoria_Trinacria-Milan_Lombardy.html
d12558326|SAIGON MILANO|3.5|Via Archimede 14 Saigon Vietnamese Restaurant, 20129 Milano Italia|+390255185947|€€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d12558326-Reviews-Saigon-Milan_Lombardy.html
d2412556|Ristorante Riviera|3.5|Piazza Serafino Belfanti 6, 20143 Milano Italia|+39028372380|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d2412556-Reviews-Ristorante_Riviera-Milan_Lombardy.html
d3398819|Foresta Woodbar|3.5|Via Celestino IV, 6, 20123 Milano Italia|+390291764217|€|https://www.tripadvisor.it/Restaurant_Review-g187849-d3398819-Reviews-Foresta_Woodbar-Milan_Lombardy.html
d8607922|Eatme & Go|3.5|Via Torino 49, 20123 Milano Italia|+39028693307|€|https://www.tripadvisor.it/Restaurant_Review-g187849-d8607922-Reviews-Eatme_Go-Milan_Lombardy.html
d2408712|Pizzeria Piccola Ischia|3.5|Viale Abruzzi 62, 20131 Milano Italia|+390229412420|€|https://www.tripadvisor.it/Restaurant_Review-g187849-d2408712-Reviews-Pizzeria_Piccola_Ischia-Milan_Lombardy.html
d696523|Da Giacomo|3.5|Via Pasquale Sottocorno 6 Angolo Via Benvenuto Cellini, 20129 Milano Italia|+390276023313|€€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d696523-Reviews-Da_Giacomo-Milan_Lombardy.html
d23804736|Ristorante Intingolo|5.0|Via Pier Della Francesca, 57/a, 20154 Milano Italia|+393281365640|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d23804736-Reviews-Ristorante_Intingolo-Milan_Lombardy.html
d2423829|Da Giannino L'angolo d'Abruzzo 2|3.5|Via Padova 163 Periferia, 20127 Milano Italia|+39022822203|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d2423829-Reviews-Da_Giannino_L_angolo_d_Abruzzo_2-Milan_Lombardy.html
d790580|LA TRADIZIONALE|3.5|Via Ambrogio da Fossano Bergognone, 16, 20144 Milano Italia|+390242292026|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d790580-Reviews-La_Tradizionale-Milan_Lombardy.html
d10832440|Pescaria|3.5|Via Bonnet Nino, 5, 20154 Milano Italia|+39026599322|€|https://www.tripadvisor.it/Restaurant_Review-g187849-d10832440-Reviews-Pescaria_Milano_Via_Bonnet-Milan_Lombardy.html
d4878698|Baladin Milano|3.5|Via Solferino 56, 20121 Milano Italia|+39026597758|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d4878698-Reviews-Baladin_Milano-Milan_Lombardy.html
d3294614|Mercato Del Pesce|3.5|Via Sammartini 70, 20125 Milano Italia|+39026693384|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d3294614-Reviews-Mercato_Del_Pesce-Milan_Lombardy.html
d1319744|Le Biciclette|3.5|Via Giovanni Battista Torti 1, 20123 Milano Italia|+3928394177|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d1319744-Reviews-Le_Biciclette-Milan_Lombardy.html
d7692263|Pizzeria Naturale|3.5|Via G. De Castillia, 24, 20124 Milano Italia|+390287066934|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d7692263-Reviews-Pizzeria_Naturale-Milan_Lombardy.html
d2173906|WOODSTOCK|3.5|Via Lodovico il Moro 3, 20143 Milano Italia|+390236564015|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d2173906-Reviews-Woodstock-Milan_Lombardy.html
d12909072|Auum|3.5|Piazzale Susa 7, 20133 Milano Italia|+390270106788|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d12909072-Reviews-Auum-Milan_Lombardy.html
d2321189|Al Mercato|3.5|Via Sant'Eufemia 16, 20122 Milano Italia|+390287237167|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d2321189-Reviews-Al_Mercato-Milan_Lombardy.html
d11917948|Stelvio|3.5|Via Sebenico, 14 Angolo Via Volturno, 20124 Milano Italia|+390289288660|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d11917948-Reviews-Stelvio-Milan_Lombardy.html
d1056379|Mexicali|3.5|Viale Ortles, 62, 20139 Milano Italia|+390297374648|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d1056379-Reviews-Mexicali-Milan_Lombardy.html
d7741966|La Sardina Innamorata|3.5|Via Verziere, 3 Largo Augusto, 20122 Milano Italia|+390236638630|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d7741966-Reviews-La_Sardina_Innamorata-Milan_Lombardy.html
d2295711|Al Ceppo Folle|3.5|Via S. Ampellio 16, Milano Italia|+39028437301|€|https://www.tripadvisor.it/Restaurant_Review-g187849-d2295711-Reviews-Al_Ceppo_Folle-Milan_Lombardy.html
d2063983|Vulkania|3.5|Via Valtellina 63, 20159 Milano Italia|+390245471337|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d2063983-Reviews-Vulkania-Milan_Lombardy.html
d2357196|Golfo di Policastro|3.5|Via Feltre 27, 20132 Milano Italia|+390226411508|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d2357196-Reviews-Golfo_di_Policastro-Milan_Lombardy.html
d8076008|Bar Luce|3.5|Largo Isarco 2, 20139 Milano Italia|+390256662611|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d8076008-Reviews-Bar_Luce-Milan_Lombardy.html
d12322440|Capperi Che Pizza|3.5|Piazza Santa Maria del Suffragio 3, 20129 Milano Italia|+390287073392|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d12322440-Reviews-Capperi_Che_Pizza-Milan_Lombardy.html
d4451101|Dry Milano - Solferino|3.5|Via Solferino 33, 20121 Milano Italia|+390263793414|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d4451101-Reviews-Dry_Milano_Solferino-Milan_Lombardy.html
d1114077|Pizza Ok|3.5|Via Lambro 15, 20129 Milano Italia|+390229401272|€|https://www.tripadvisor.it/Restaurant_Review-g187849-d1114077-Reviews-Pizza_Ok-Milan_Lombardy.html
d3395591|Signorvino - Via Dante|3.5|VIA DANTE 13 15, 20123 Milano Italia|+390289095369|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d3395591-Reviews-Signorvino_Via_Dante-Milan_Lombardy.html
d940469|Dal Bolognese|3.5|Via Amedei 8, 20123 Milano Italia|+390262694843|€€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d940469-Reviews-Dal_Bolognese-Milan_Lombardy.html
d2386926|Antica Pizzeria da Giulio|3.5|Corso San Gottardo 38, 20136 Milano Italia|+39028392333|€|https://www.tripadvisor.it/Restaurant_Review-g187849-d2386926-Reviews-Antica_Pizzeria_da_Giulio-Milan_Lombardy.html
d2031324|Jazz Cafè Milano|3.5|Corso Sempione 8, 20154 Milano Italia|+390233604039|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d2031324-Reviews-Jazz_Cafe_Milano-Milan_Lombardy.html
d3846555|Birrificio Lambrate|3.5|via Golgi, 60, Milano Italia|+390284961890|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d3846555-Reviews-Birrificio_Lambrate-Milan_Lombardy.html
d790562|Kapuziner|3.5|Viale Montenero,34 Ingresso Da Viale Lazio, 20135 Milano Italia|+390254101270|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d790562-Reviews-Kapuziner-Milan_Lombardy.html
d15080743|Miscusi|3.5|Piazza Tito Minniti, 6, 20159 Milano Italia|Sitoweb|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d15080743-Reviews-Miscusi-Milan_Lombardy.html
d1053302|Al Less|3.5|Viale Lombardia 28, 20131 Milano Italia|+393455499830|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d1053302-Reviews-Al_Less-Milan_Lombardy.html
d1467869|Officina 12|3.5|Alzaia Naviglio Grande, 12, 20144 Milano Italia|+390289422261|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d1467869-Reviews-Officina_12-Milan_Lombardy.html
d4262011|Les Pommes|3.5|Via Pastrengo, 7, 20159 Milano Italia|+393356128910|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d4262011-Reviews-Les_Pommes-Milan_Lombardy.html
d1821972|U Barba|3.5|Via Pier Candido Decembrio 33, 20137 Milano Italia|+390245487032|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d1821972-Reviews-U_Barba-Milan_Lombardy.html
d1401853|Ristorante Papa Francesco|3.5|Via Marino 5 ang.Piazza della Scala, 20121 Milano Italia|+3902862177|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d1401853-Reviews-Ristorante_Papa_Francesco-Milan_Lombardy.html
d4573606|Polpa Burger Trattoria|3.5|Via Gaetana Agnesi 6, 20135 Milano Italia|+390258305893|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d4573606-Reviews-Polpa_Burger_Trattoria-Milan_Lombardy.html
d2363076|Al Basilico Fresco|3.5|Viale Abruzzi 21 Angolo Via Maiocchi, 20131 Milano Italia|+390229516529|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d2363076-Reviews-Al_Basilico_Fresco-Milan_Lombardy.html
d2552485|Ginza Sushi|3.5|Viale Ergisto Bezzi 79, 20146 Milano Italia|+390248011681|€|https://www.tripadvisor.it/Restaurant_Review-g187849-d2552485-Reviews-Ginza_Sushi-Milan_Lombardy.html
d4365596|Upcycle Milano bike café|3.5|Via Andrea Maria Ampere 59 Il locale dalla strada risulta nascosto. Cerca una rampa che sale con rastrelliera di biciclette., 20131 Milano Italia|+390283428268|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d4365596-Reviews-Upcycle_Milano_bike_cafe-Milan_Lombardy.html
d3442169|Trattoria Al Laghett|3.5|Via Sant'Arialdo 126, 20139 Milano Italia|+39025691717|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d3442169-Reviews-Trattoria_Al_Laghett-Milan_Lombardy.html
d803801|Qor|3.5|Via Elba 30, 20144 Milano Italia|+3902463091|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d803801-Reviews-Qor-Milan_Lombardy.html
d9788278|Bistrot Santa Maria Valle|5.0|Via Santa Maria Valle 4 Via Santa Maria Valle, 4, 20123, Milano, Lombardia, 20123 Milano Italia|+3902876532|€|https://www.tripadvisor.it/Restaurant_Review-g187849-d9788278-Reviews-Bistrot_Santa_Maria_Valle-Milan_Lombardy.html
d2525355|Pepe e Sale|3.5|Via Monte Rosa 20, 20149 Milano Italia|+390248004839|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d2525355-Reviews-Pepe_e_Sale-Milan_Lombardy.html
d7177844|Bottega Ghiotta - Duomo Milano|3.5|Piazza Diaz 6, 20123 Milano Italia|+390272080366|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d7177844-Reviews-Bottega_Ghiotta-Milan_Lombardy.html
d2239303|Abbottega|3.5|Via Ludovico Muratori 11, 20135 Milano Italia|+390245491088|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d2239303-Reviews-Abbottega-Milan_Lombardy.html
d8356708|Il Cenacolo|5.0|Via Giovanni Boccaccio 33, 20123 Milano Italia|+39024987646|€|https://www.tripadvisor.it/Restaurant_Review-g187849-d8356708-Reviews-Bar_Il_Cenacolo-Milan_Lombardy.html
d2440737|Valtellina Osteria con Giardino|3.5|Via Taverna 34, 20134 Milano Italia|+390251827955|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d2440737-Reviews-Valtellina_Osteria_con_Giardino-Milan_Lombardy.html
d2203855|Ristorante Pizzeria Cecco|3.5|Via V. Monti, 34, 20123 Milano Italia|+39024390224|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d2203855-Reviews-Ristorante_Pizzeria_Cecco-Milan_Lombardy.html
d21374991|Tiny Cocktail Bar|5.0|Via Piero Della Francesca 75, 20154 Milano Italia|+390282785920|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d21374991-Reviews-Tiny_Cocktail_Bar-Milan_Lombardy.html
d3294600|Brasserie Bruxelles|3.5|Viale Abruzzi 33 Angolo Via Stradella, 20131 Milano Italia|+390229419148|€|https://www.tripadvisor.it/Restaurant_Review-g187849-d3294600-Reviews-Brasserie_Bruxelles-Milan_Lombardy.html
d7809981|Caffe' Pascucci Milano|3.5|Corso Europa 22, 20122 Milano Italia|+390236596516|€|https://www.tripadvisor.it/Restaurant_Review-g187849-d7809981-Reviews-Caffe_Pascucci_Milano-Milan_Lombardy.html
d4260156|Famoso Fusion|3.5|Via Vigevano 9, 20144 Milano Italia|+39028376988|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d4260156-Reviews-Famoso_Fusion-Milan_Lombardy.html
d2136726|Acqua e Sale - La Paranza Imperiale|3.5|Via Alserio 15, 20159 Milano Italia|+39026685448|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d2136726-Reviews-Acqua_e_Sale_La_Paranza_Imperiale-Milan_Lombardy.html
d696592|ll Coriandolo|3.5|Via Del Orso, 1 zona Brera, 20121 Milano Italia|+39028693273|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d696592-Reviews-Ll_Coriandolo-Milan_Lombardy.html
d2236291|Le Petit Jardin|3.5|Via Ripamonti 298, 20139 Milano Italia|+390257303526|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d2236291-Reviews-Le_Petit_Jardin-Milan_Lombardy.html
d1656013|KIOSKO sushi and more|5.0|Piazza Riccardo Wagner Mercato Comunale Coperto, 20145 Milano Italia|+390248013271|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d1656013-Reviews-KIOSKO_sushi_and_more-Milan_Lombardy.html
d2205352|Komenn Thai|3.5|Via Lazzaro Papi 5, 20135 Milano Italia|+390255012092|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d2205352-Reviews-Komenn_Thai-Milan_Lombardy.html
d19097744|Labo Cucina e Caffè|5.0|Via Fratelli Bronzetti, 11, 20129 Milano Italia|+390236744104|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d19097744-Reviews-Labo_Cucina_e_Caffe-Milan_Lombardy.html
d11883010|Allo Spaccio del Pesce|3.5|Via Piero Della Francesca 56, 20154 Milano Italia|+390236728490|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d11883010-Reviews-Allo_Spaccio_del_Pesce-Milan_Lombardy.html
d1114212|Caffe Vecchia Brera|3.5|Via Dell'Orso 20, 20121 Milano Italia|+390286461695|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d1114212-Reviews-Caffe_Vecchia_Brera-Milan_Lombardy.html
d2146553|Ristorante Terraferma|3.5|Via Melchiorre Gioia, 63, 20124 Milano Italia|+390267382378|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d2146553-Reviews-Ristorante_Pizzeria_Terraferma-Milan_Lombardy.html
d2459716|Rossopomodoro|3.5|Via Molino delle Armi, 47, 20123 Milano Italia|+390289401333|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d2459716-Reviews-Rossopomodoro_Milano_Molino_delle_Armi-Milan_Lombardy.html
d1013979|Ristorante da Gaspare|3.5|Via Carlo Ravizza 19, 20149 Milano Italia|+390248006409|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d1013979-Reviews-Ristorante_da_Gaspare-Milan_Lombardy.html
d15056819|Ristorante Cocciuto|3.5|Via Ambrogio da Fossano Bergognone, 24 Angolo Via Savona, 20144 Milano Italia|+390236528327|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d15056819-Reviews-Cocciuto-Milan_Lombardy.html
d2708153|Rossopomodoro - Milano Largo La Foppa|3.5|Largo la foppa, 1, 20121 Milano Italia|+390229061511|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d2708153-Reviews-Rossopomodoro_Milano_Largo_La_Foppa-Milan_Lombardy.html
d4040657|Fatto Bene Monti|3.5|via Vincenzo Monti, 56, 20123 Milano Italia|+390245471824|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d4040657-Reviews-Fatto_Bene-Milan_Lombardy.html
d7284219|Jin Sushi Restaurant|3.5|Via Luca Della Robbia, 10, 20145 Milano Italia|+390243911405|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d7284219-Reviews-Jin_Sushi_experience-Milan_Lombardy.html
d780861|Wasabi|3.5|Via Solferino 27 Via Solferino 27, 20123 Milano Italia|+390272008297|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d780861-Reviews-Wasabi-Milan_Lombardy.html
d3135069|Il Faraone Ristorante Pizzeria|3.5|Via Masolino da Panicale, 13, 20155 Milano Italia|+390233001337|€€-€€€|https://www.tripadvisor.it/Restaurant_Review-g187849-d3135069-Reviews-Il_Faraone-Milan_Lombardy.html
